ลูกสาวเป็นโควิดวันที่ 22/5/66 เราและแฟนตรวจยัง1ขีด ต่อมาแฟนตรวจเจอเชื้อต่อ วันที่23/5/66 ส่วนเรายัง1ขีด แต่ก็กักอยู่รวมกัน3คน เพราะลูกสาวยังเล็ก แค่4ขวบ จะให้กักอยู่คนเดียว คงไม่ใช่ ยังดูแลตัวเองไม่เป็นค่ะ วันที่24/5/66 วันที่3ของกักตัวของลูกสาว เราก็ยัง1,neg
เป็นโควิดครับ อยู่ในกลุ่ม 608 ใช้ application clicknic แล้วหมอแจ้งว่าจะจัดโมลนูมาให้ด้วย พี่เภสัช โทรมาคอนเฟิร์มวันที่ 17 วันนี้ 19 แล้วไม่มีใครติดต่อมาเลย เลข tracking ก็ไม่มี ผมกลัวผมจะรอยาจนตายไปก่อน มีใครมีวิธีติดต่อ clicknic ที่ไม่ใช่ทางเมล์ไหมครับ ผมเริ่มไม่ไหวแล้วครับ,neg
สวัสดีครับ ผมไม่สบายมา4วัน วันที่2,neg
คนที่เคยติดโควิด แล้วประจำเดือนเลือนไป พอมาแล้ว รอบต่อไป ประจำเดือนกลับมาตรงรอบปกติเลยไหมคะ หรือต้องใช้เวลามากกว่า1รอบคะ ประจำเดือนถึงกลับมาปกติคะ ขอบคุณค่ะ,neg
สวัสดีค่ะ เรามีเรื่องอยากปรึกษา พอดีเราเป็นโควิดตอนปลายเดือนมีนาคม มีอาการไอมาก มีไข้ และก็ไม้ได้กลิ่น ไม่รู้รสอาหารอยู่3,neg
สธ.แจงเตียงโควิดยังพอ หลังหลาย จว.เปิดวอร์ดเพิ่ม ย้ำเจอศพไม่ต้องตรวจเชื้อ กรมควบคุมโรค ยันเตียงโควิดอาการหนักยังเพียงพอ อัตราใช้อยู่ที่ 8.5% ส่วนหลายจังหวัดเปิดวอร์ดเพิ่ม เพาะผู้ป่วยเพิ่มขึ้นหรือรับส่งต่อ ย้ำเจอศพไม่ต้องตรวจโควิด ผู้จัดการศพสวมหน้ากากอนาม,neg
องค์การอนามัยโลกเตรียมยกเลิกภาวะฉุกเฉินโรคโควิดและฝีดาษลิงในปี 2566 องค์การอนามัยโลกเตรียมยกเลิกภาวะฉุกเฉินด้านสาธารณสุขระหว่างประเทศต่อโรคโควิด,neg
เราติดโควิดตั้งแต่วันที่13 ค่ะ เริ่มมีอาการไข้เลยไปซื้อชุดตรวจ ปรากฎว่า2ขีด เราเลยไปซื้อยา เหลียนฮัว ชิงเวินทานครั้งละ4เม็ด วันละ3มื้อ พอกินแล้วอาการตั้งแต่วันที่2,neg
ใครเป็นลองโควิดบ้างอาการเป็นยังไงและใครเป็นแล้วหายบ้างแนะนำหน่อยครับ,neg
ตอนเป็นโควิดก็ยังได้กลิ่นรับรสปกติ แต่พอเชื้อเบาลงกลับไม้ได้กลิ่นไม่รับรส ควรรีบไปพบหมอไหมครับ หรือจะหายเอง แนะนำหน่อยครับ,neg
คือเรื่องมีอยูว่าผมจะต้องไปเรียนพรุ่งนี้ครับแต่เป็นโควิดอยากรูว่าถ้าเลยพรุ่งนี้ไปเขาจะรับอยู่มั้ยครับ ผมลองถามครูฝึกดูเขาบอกว่าต้องใช้ใบรับรองแพทย์มาให้อาจารย์ผูกำกับ ทำเรื่องที่เตรียมการครับ ผมเลยถามกลับไปว่าวันใหนครับ เขาตอบว่าให้เร็วที่สุด ผมเลยอยากขอความช่วยเหลือว่าต้องเอาไปให้วันใหนครับหรือหลังจาก หายเป็นโควิด ปล.ผมเรียนศูนย์ใหญ่ครับ [Spoil] คลิกเพื่อดูข้อความที่ซ่อนไว้ใส่ข้อความ,neg
เราเพิ่งตรวจพบโควิดวันนี้ค่ะ อาการคือ มีไข้ กับเจ็บคอมากเหมือนโดนบาด เเค่กินน้ำก็เจ็บเเล้วค่ะ เราอมยาอมก็เเล้ว พ่นคอก็เเล้ว ดื่มน้ำอุ่น เเต่ไม่ได้ช่วยอะไรเลยค่ะ ไม่ได้ดีขึ้นเลยด้วยซ้ำ ช่วยเเนะนำเราทีนะคะ,neg
ตอนเป็นโควิดรอบแรกเดือนมค.65 ผมเริ่มร่วงตอนมีค. รู้สึกว่าผมเปราะ แค่จับเบาๆก็หลุดเปร๊าะติดมือมาพร้อมรากผม ผมบางลงมากๆมัดผมไม่ได้เลยค่ะ ร่วงพีคๆเลยที่ร่วงหนักมากเป็นกระจุกๆคือช่วงเมษ. แอบเก็บผมใส่ถุงไว้ดูใน1เดือน เยอะจนตกใจ เยอะกว่าที่มีอยู่บนหัวตอนนี้อีก,neg
เราตรวจโควิดเเล้วขึ้น2 ขีด เเต่สิทธิ้รักษาเราอยู่อีกจังหวัดหนึ่งเราสามารถเข้าไปตรวจได้ไหมว่าเราติดโควิดหรือยัง( เราอยู่เเถวห้วยขวาง),neg
คือเรายังไม่เคยเป็นโควิด แต่คนแถวบ้านเป็นหมดแล้วค่ะ ไม่รู้ว่าควรจะมียาอะไรที่ควรติดบ้านไว้บ้าง หากติดโควิด สอบถามผู้ที่เคยเป็นหรือผู้รู้แนะนำทีค่ะ,neg
หายไปเป็นนิ้ว จนแฟนถามแล้วครับ ทำไงดี มีวิธีแก้มั้ยครับ ผมติดโควิด มี.ค. 65 จนป่านนี้ยังไม่กลับมาเลย เคยวัดก่อนเป็น แล้วมาวัดตอนนี้ ปรากฎว่าหายไป 1.5 นิ้ว เครียดมาก ช่วยทีครับ,neg
สวัสดีค่ะ พอดีเราอยากทราบว่ามีใครจะได้บรรจุราชการกรณีโควิดบ้าง ขององค์กรปกครองส่วนท้องถิ่นบ้างคะ ? คือเรา เป็น 1 ในนั้น ที่จะได้บรรจุ ตำแหน่งนักวิชาการสาธารณสุขปฏิบัติการ เราอยากทราบแนวทางต่างๆ เช่น 1. การเตรียมแฟ้มผลงานและการนำเสนอ 2. การแต่งกายในวัน,neg
เราตรวจเจอโควิด และติดครั้งแรก วันเสาร์ที่ 12 พ.ย. ตรวจเจอประมาณ 18.00 น. รับเชื้อมาจากน้องสาว วันศุกร์ที่ 11 พ.ย. น้องสาวเราเป็นภูมิแพ้อยู่แล้ว ซึ่งอาการจามตอนเช้าเป็นเรื่องปกติ ก็เลยไม่ได้กังวลอะไร พอช่วงเย็นๆ น้องสาวโทรมาบอกว่า ติดโควิด เราเลยตรวจ แต่,neg
พอดีทำหน้าตารางกรมธรรม์ โควิด เจอ จ่าย จบ ของบริษัทสินมั่นคงหาย ทำยังไงได้บ้างค่ะ ?,neg
อยากทราบว่าบัตรสีขาว จะได้รับการฉีดวัคซีนโควิด19 มั้ยคะ จะสามารถไปขอยื่นฉีดได้มั้ย พอดีกำลังจะให้คนที่บ้านไปทำบัตรสีขาวนี้ ในระหว่างที่กำลังทำเรื่องบัตรปชช.ระบุเป็นสัญชาติไทยอะค่ะ ซึ่งอยากจะถามผู้รู้ว่า ไปฉีดได้ไหมคะ อายุแกก็เกือบจะ60แล้ว กลัวจะติดเชื้อแล้วเป็นขั้นรุนแรงค่ะ #บัตรสีขาว10ปี,neg
แฟนอายุ41 เป็นคนมีโรคประจำตัวเยอะ หัวใจโต น้ำท่วมปอด ความดัน ติดเชื้อโควิด19ค่ะ แล้วเชื้อลงปอด วันที่10ไปโรงพยาบาลหายใจลำบากต้องใช้แรงเยอะ ไปถึงโรงบาล นอนได้ถึงตี2หมอต้องส่งตัวไปโรงบาลใหญ่ ใช้เครื่องช่วยหายใจ ฉันโทรไปทางโรงพยาบาล หมอบอกว่า โอกาสรอดมีน้อย,neg
ผมเป็นหวัดมีน้ำมูกเจ็บคอ ไอดูเหมือนเป็นไข้ปกติ แต่พอผมตรวจ ATK มันขึ้นเป็นอย่างนี้อย่างนี้นับว่าเป็นโควิด covid,neg
เลย ตั้งแต่ ใส่ mask ถึง social distancing แล้วระบาดหรือไม่ ก็คงเห็นแล้วว่า ประเทศตะวันตก ไร้มาตรการป้องกัน แล้ว ไม่ได้ระบาดจนมีปัญหา = มีภูมิคุ้มกันหมู่แล้ว อย่างน้อยก็ 5,neg
ปกติอาการเจ็บคอจากโควิดจะเป็นกันกี่วันหรอคะ เราติดมา 7 วันแล้ว ซึ่งตอนเช้าจะค่อนข้างเจ็บและแสบคอ ทรมานมากกกกก มียาตัวไหนที่จะช่วยให้กินแล้วหายเร็วๆ บ้างมั้ยคะ,neg
สอบถามว่าติดโควิดกัน3คนนอนรวมกันได้ไหมคับผมติดก่อนผ่านมา3วันแล้วแล้วน้องผมพึ่งติดได้1วันมันจะหายไหมครับหรือว่าควรแยกห้องกันนอน,neg
เราเป็นโควิดค่ะ ตรวจเจอ ไปหาหมอเงียบๆได้มั้ยคะ ไม่ต้องเเจ้งผู้ใหญ่บ้าน อสม.อะไร อยากอยู่เงียบๆหายก็ไปทำงานต่อ ไม่อยากให้ชาวบ้านมาตื่นเต้นตกใจ,neg
ช่วงกุมภา มีนา 22 ติดโควิดไป งดปั่นยาวเลย หาแรงบันดานใจใหม่ หลังหายโควิด เหนื่อยง่าย วิงๆเวียนๆ เลยงดปั่นยาว กลัวเป็นลม มาปีนี้ไปลองออกปั่นมาสามสิบโล ครั้ง แต่วิ่งๆช้าๆอยู่บ้าง ออเด็ก200ระยองคงไม่ทันแล้ว ว่าจะปั่นไปส่งที่ออกตัวอยู่ เผื่อจะเกิดแรงฮีดไปขยันซ้อม,neg
โควิดรอบนี้น่ากลัวมั้ย แพร่ระบาดได้ง่ายมั้ย เพราะตอนนี้เราเพิ่งตรวจว่าเป็นโควิด แล้วช่วงที่ผ่านมาเราไปหลายที่มาก สัมผัสผู้คนค่อนข้างเยอะ,neg
จีนเปิดประเทศ แบบ ไวมาก (จากคุ้มเข้มมาก พอปล่อยก็ปล่อยเลย) พอปล่อย คนไม่มีภูมิคุ้มกัน เลยติดเยอะและเร็วมาก (วัคซีนส่วนใหญ่เป็นเชื้อตาย) ส่วนตัว คิดว่า คนไทย มีภูมิคุ้มกันเกือบครบแล้ว ปล่อยมานาน ติดกันเกือบหมดแล้ว ถึงเข้ามา ก็ไม่น่าจะทำให้ โควิดไทย ระบาดหนักกว่าเดิม ปล ปีหน้า ททท ตั้งเป้า นักท่องเที่ยวจีน 5 ล้านคนครับ,neg
ตอนนี้เราติดโควิด กักตัวอยู่ในห้องนอนค่ะ แต่ห้องนอนอยู่ตรงกลาง คนในบ้านเดินผ่านไปผ่านมาได้ตลอด 1. อยากทราบว่าเชื้อโรคจะเล็ดลอดออกไปตามช่องประตูได้มั้ยคะ (ใต้ประตู) 2. ควรเปิดหน้าต่างไหมคะ เพราะหน้าต่างห้องนอนเราตรงกับประตูบ้าน หากเปิดหน้าต่างจะเป็นการกระจายเชื้อให้คนอื่นมั้ย ขอบคุณค่ะ,neg
ติดโควิด น่าจะคนสุดท้ายของประเทศละมั้งฮะเนี่ย ปวดหัวกะไอมาก น้องนลท.ไวไวไทบอกให้ไป รพ.มาสเตอร์ พอดีผมเม่าน่ะครับ เลยบอกน้อง ไม่เป็นไร พี่ไฮโซ เข้า BNH มาละครับ,neg
อยากทราบว่าคนที่ติดโควิดแล้วหัวใจดต้นเร็วเหมือนเราไหมคะ ของเราหัวใจเต้นเร็วเวลาทานยา ทานข้าว135,neg
เราจะรู้ได้ไงค่ะว่าชูก้าที่เราเลี้ยงติดโควิดหรือป่าวถ้าติดต้องไปรักษาที่ไหนแล้วต้องทำยังไงค่ะต้องไปโรงบาลไหมค่ะแล้วถ้าติดน้องจะหาไหมคะหรือน้องต้องตายเลยถเาติดแล้ว,neg
คือเราเป็นโควิดได้6วันแล้ว และอาการก็เพิ่มมาเป็นหูอื้อ และเจ็บคอแบบแสบร้อนกินไรไม่ได้เลย อยากสอบถามผู้รู้ใครที่เป็นอาการนี้บ้างคะ ทุกคนมีวิธีรักษา กินยาอะไรยังไงบ้าง ทรมานมากเลยค่ะ 🥺😭,neg
สวัสดีครับ พอดีผมเพิ่งเคยติดโควิดครั้งแรก วันแรกปวดหัวมาก พอไปซื้อที่ตรวจมาเลยรู้ว่าเป็น ทีนี้ก็มีอาการเจ็บคอ มีเสมหะ มีน้ำมูกด้วย วันนี้เข้าวันที่ 2 หลังตรวจ ปรากฎว่าหูอื้อข้างเดียว เวลาใส่หูฟัง หูขวาจะได้ยินเพลงเป็นแบบ MONO (คือเสียงเบสและมิติเสียงหาย) แบบนี้ควรหาหมอเฉพาะทางไหมครับ หรือเดี๋ยวก็หายเอง,neg
ก่อนหน้านี้ทำงานมา 2 ปีไม่เคยลาป่วยเลยสักครั้ง จะมีเจ็บป่วยก็จะแค่ปวดหัวนิดหน่อย บางทีก็ท้องเสียซึ่งเป็นเรื่องปกติของหนูเลย แต่พอติดโควิดเมื่อประมาณ 4 เดือนก่อน พวกการปวดหัว ท้องเสียของหนูที่เป็นเรื่องปกติ เหมือนอาการมันจะรุนแรงขึ้นมาก ปวดหัวก็ปวดจนไข้,neg
คุณตาเราอายุ92ปีติดโควิด ยังไม่ได้ฉีดวัคซีน ไม่มีโรคประจำตัวอะไร ปกติสุขภาพแข็งแรงดีมาก แต่หลังจากติดโควิดมาประมาณ 2 อาทิตย์ ท่านไม่อยากทานอาหาร นอนอย่างเดียวทั้งวัน แรงเดินไม่ค่อยมี ท้องเสียติดต่อกันทุกวัน พาหาหมอแล้วแต่อาการก็ยังเหมือนเดิม มีบ้านใครที่มีประสบการณ์ผู้สูงอายุที่อาการเป็นแบบนี้แล้วหายปกติไหมคะ อยากรบกวนช่วยแชร์ประสบการณ์ให้ทีค่ะ เครียดมาก อยากให้ท่านกลับมาสดใสเร็วๆ,neg
สวัสดีค่ะเราติดโควิดเมื่อวันที่14 กักตัวกับลูกชาย คนแรกตรวจพบวันที่22 คนเล็กยังไม่เจอ แม่หายแล้ว ลูกชายคนเล็กจะมีโอกาสติดอีกไหมคะ เว้นกี่วันถึงตรวจดี ตรวจเมื่อวันที่22ยังไม่พบเชื้อ,neg
โควิดในไทยยังเป็นโอมิครอน BA.2.75 นักท่องเที่ยวติดเชื้อส่วนใหญ่ไม่มีอาการ กรมวิทยาศาสตร์การแพทย์ เผย สายพันธุ์โควิด,neg
เราเคยเป็นโควิดแล้วก็หาย หลังจากนั้นร่างกายเราแปลกไปท้องร่วงง่ายคันคอง่าย(อันนี้หายยากสุด)เพราะตอนเราเป็นโควิดไอคอแทบจะขาด มีอาการผมร่วงนิดหน่อย (อันนี้เป็นตั้งแต่ฉีดวัคซีนเข็ม4) อาการที่หนักๆเลยก็คือเราเป็นภูมิแพ้ คันตามผิวหนังระคายเคืองง่ายมากๆ แล้วถ้า,neg
ติดต่อ ศูนย์บริการ ฉีดวัคซีนโควิด สถานีกลางบางซื่อ เพื่อแก้ไขข้อมูลในแอปหมอพร้อม ได้ในช่องทางไหนบ้างครับ (กรณี ชื่อในแอปหมอพร้อมกับ ชื่อปัจจุบันในเอกสารราชการ ไม่ตรงกันเพราะเปลี่ยนชื่อ) ติดต่อแก้ไขชื่อกับเพจแอปหมอพร้อมแล้วได้ความว่า ต้องติดต่อขอแก้ไขชื่อในแอปกับ ศูนย์บริการ ฉีดวัคซีนโควิด ที่รับบริการล่าสุด ซึ่งเป็นสถานีกลางบางซื่อ,neg
เป็นคนที่ไม่มีความมั่นใจในตัวเองต้องแก้ปัญหายังไง เพราะทำอะไรไม่มีความมั่นใจเลย ถึงแม้ปัจจุบันโรคโควิดจะระบาดน้อยแล้ว แต่เรายังต้องใส่แมสตลอดเวลา อันที่จริงเราใส่ก่อนโควิดแล้วหล่ะ แต่พอโควิดระบาด แมสหาง่ายขึ้นก็ใส่มาตลอด เพราะไม่ชอบให้คนเห็นหน้า หรือเวลาไม่กินข้าวนอกบ้านถ้าไม่จำเป็นจริงๆ ก็ไม่กิน,neg
เรามีอาการท้องเสียก่อนหน้าจะตรวจพบว่าติดโควิด 1 วัน แล้วเรามีอาการท้องเสียยาวมาแต่ว่าอาการท้องเสียของเราเริ่มแรกเป็นน้ำตามวิถีคนท้องเสียแต่พอได้ 3 วันเราถ่ายมีมูกปนเลือดแต่เราไม่มีอาการปวดท้องจะปวดก็ตอนเวลาถ่ายเราได้มาพบคุณหมอแจ้งอาการทั้งหมดแล้ว เรา,neg
พอดีน้องชายโดนจับ พรก.ฉุกเฉิน โควิด ขึ้นศาลคะ แบบนี้มีประวัติไหมคะ,neg
คือเราติดโควิดมาจากเเฟน คือเรายุเเต่บ้านเลี้ยงลูก4เดือน เเล้วเเฟนไม่สบาย 3วันต่อมาเราเจ็บคอตรวจพบเชื้อ ลูกกูติดโควิด เรากับลูกติดต่อรับยา เเต่เเฟนเราไม่ยอมตรวจ บอกไม่เปนๆๆ หายเเล้ว เเต่เรารู้ว่ามันยังไม่หาย เเต่เขาจะไม่ตรวจให้ได้ เเละไปทำงานตามกปกติกลับ,neg
ลงเอาๆ เลวร้ายยิ่งกว่าตอนเกิดโควิดอีก,neg
คือน้องเราติดโควิดเเล้วเพื่อนเราก็เป็นโควิดเเต่เราไม่ติดเเต่เรากลับบ้านมาพร้อมน้องเเต่ตรวจเเล้วไม่ติดพรุ่งนี้เราอยากไปโรงเรียนเเต่เรากลัวคนในโรงเรียนรังเกียจเราควรไปโรงเรียนมั้ย ต้องการคำตอบจริงๆ ไม่เล่น,neg
ตอนนี้มีทั้งข่าวฮีสสโตรกตาย มีข่าววางยาไซยาไนด์ โควิดก็มีข่าวตายที่บ้านอีกแล้ว ปัญหาคือสมมติ เจอคนหมดสติ เช่น ตามป้ายรถเมล์ ตามห้าง หรือตามที่พัก 1 จะรู้ได้ไงว่า ต้องเข้าไปช่วยเลย หรือ ต้อง รอ จนท 2 แค่เป็นลม หรือ อะเรส หมดสติ ที่เรียนมาคือ อะเรส ต้องรีบ,neg
ถามคนที่เดินทางทุกวัน ด้วยรถสาธารณะ ไม่ว่าจะ รถเมล์ รถไฟฟ้า รถแท๊กซี่ ฯลฯ ที่เป็น สาธารณะ แบบ เมื่อไม่กี่นาทีก่อน มีคนนั่งมาก่อนคุณ แล้ว คุณก็ขึ้นรถคันนั้น รถสาธารณะทั้งหมด เขายังฉีดฆ่าเชื้อกันทุกวันเหมือนก่อนไหม คุณกลัวติดโควิดกันอยุ่รึเปล่า บริษัทคุณ ให้พนักงานลาหยุด รักษาตัวโควิดกันกี่วัน เหมือนมันจะไม่เป็นข่าว แต่มันก็ยังมีอยู่ใช่ไหม,neg
นอกคูหา หากมีความผิดปกติหรือมีข้อพิรุธสงสัยจะต้องบันทึกและเก็บหลักฐานไว้ให้มากที่สุด และต้องโต้แย้งคัดค้านกับเจ้าหน้าที่ในทันที หากมีผู้ทำผิดกฎหมายเลือกตั้งไม่ว่าจะเป็นประชาชนหรือ เจ้าหน้าที่ของรัฐ จะมอบให้ฝ่ายกฎหมายพรรคดำเนินคดีจนถึงสิ้นสุด โควิดระลอกนี้,neg
คือผมติดโควิดครับแต่เพื่อนผมถามว่าถ้าคุยกับผมในดิสแต่ไม่ได้ใส่แมสจะติดโควิดจากผมรึเปล่าครับ,neg
ถามคนที่เดินทางทุกวัน ด้วยรถสาธารณะ ไม่ว่าจะ รถเมล์ รถไฟฟ้า รถแท๊กซี่ ฯลฯ ที่เป็น สาธารณะ แบบ เมื่อไม่กี่นาทีก่อน มีคนนั่งมาก่อนคุณ แล้ว คุณก็ขึ้นรถคันนั้น รถสาธารณะทั้งหมด เขายังฉีดฆ่าเชื้อกันทุกวันเหมือนก่อนไหม คุณกลัวติดโควิดกันอยุ่รึเปล่า บริษัทคุณ ให้พนักงานลาหยุด รักษาตัวโควิดกันกี่วัน เหมือนมันจะไม่เป็นข่าว แต่มันก็ยังมีอยู่ใช่ไหม,neg
บ้านผมด้วย) ทีแรกก็เข้าใจว่าโควิดน่าจะซาลงไปแล้ว เพราะเห็นในตลาดไม่มีใครใส่แมสกันแล้ว แต่ผมก็ยังใส่อยู่ทุกครั้งเวลาออกนอกบ้าน ไปที่รพ หมอกับพยาบาลบอกว่าช่วงนี้เริ่มเป็นกันเยอะคนที่ยังไม่เคยเป็นจะเป็นรอบนี้,neg
สวัสดีค่ะ ขออนุญาตสอบถามข้อมูล ดิฉันส่งเคลมประกันโควิดของเมืองไทยประกันภัยไปเมื่อ 2 พฤษภาคม2565 ค่ะ (ของคุณพ่อ คุณพ่อเสียชีวิตแล้ว)จนถึงขณะนี้ไม่มีอะไรคืบหน้าเลยค่ะ ไม่สามารถติดต่อได้ทั้งทางเบอร์โทรศัพท์ ทางไลน์ หรืออีเมล์ เลยอยากทราบว่าเราสามารถ ติดต่อ บริษัทได้ทางไหนอีกบ้างคะ ขอบพระคุณล่วงหน้าค่ะ,neg
เรากลืนน้ำลายแล้วเจ็บคอมากเลยครับ ตอนแรกคิดว่าเป็นโควิดแต่ตรวจไป2รอบแล้วก็ขึ้นแค่ขีดเดียว,neg
เราติดโควิดค่ะ เจ็บคอมาก ไม่สามารถกลืนน้ำลายได้ ต้องบ้วนทิ้งอย่างเดียวค่ะ นอนก็ไม่หลับ เพราะต้องมาคอยบ้วนน้ำลายทิ้งตลอดค่ะ บางทีเวลากินยาก็อ้วก เพราะมันเจ็บคอมากถึงมากที่สุด ช่วยเเนะนำเราด้วยนะคะ ตอนนี้ทรมานมาก ๆ,neg
"หมอ ยง แนะวิธีรับมือโควิดกลายพันธุ์ใหม่ วายร้าย ""XBB.1.5"" จับตาโพสต์ทางวิชาการที่น่าสนใจประเด็นโควิด",neg
น่าห่วง!! “หมอ ยง” เตือนจับตาโควิด,neg
แฟนผมเป็นโควิดครับแต่กินยาคุมรายเดือนอยู่ ตอนนี้ก็กินยารักษาปกติครับ แต่ช่วงนี้เป็นช่วงหยุดยาคุมพอดี แบบนี้ประสิทธิภาพยาคุมจะลดลงมั้ยครับ,neg
โควิดไทยพุ่ง! เผยสาเหตุหลักยอดป่วยขาขึ้น เตือนติดซ้ำเสี่ยงตาย 2 เท่า โควิดไทยป่วยเพิ่ม สธ.แจงเป็นไปตามคาดการณ์แบบระลอกเล็ก เชื่อหลังปีใหม่สถานการณ์ติดเชื้อลดลง เผย 6 สาเหตุหลักทำยอดป่วยช่วงนี้เพิ่ม จับตาลูกหลานโอมิครอนจ่อระบาดเพิ่ม เตือนคนติดโควิดซ้ำ,neg
สั่น อุณหภูมิในร่างกายร้อนขึ้น เราจะขึ้นผื่นแพ้ค่ะ และพยายามฝึกสมาธิจนตอนนี้ แทบจะไม่โกรธเลยค่ะ .. เราอยากถามว่า มีใครเป็นเหมือนเราบ้างค่ะ ที่แพ้ทุกอย่างบนโลก และยังไม่เคยได้รับ วัคซีน และไม่เคยติดโควิดค่ะ .. เราไม่เคยไปหาหมอ เพราะไม่กล้าค่ะ แพ้มากขนาดนี้,neg
ไป ฝั่ง พิพิธภัณฑ์ ครับ ใครที่ไป ปีก่อนๆ โควิด .. ปีที่แล้ว จัดที่กำแพงแสน คิดไม่ออกเลย ไปยังไง แม้ว่า ไม่ต้อง หวงเรื่อง เครื่องบิน พาณิชย์ ขึ้นลง,neg
สวัสดีครับ พึ่งตรวจพบว่าเป็นโควิดเมื่อวาน 11 พฤศจิกายน 2022 แล้ววันนี้ แสบคอมาก รู้สึกเหมือนคอโดนมีดบาด ทีนี้ พอขากเสมหะ บางครั้งจะมีเลือดปนออกมากับเสมหะ แต่ว่าออกมาไม่เยอะนะครับ นิดเดียว แบบนิ๊ดเดียวจริงๆ แบบนี้อันตรายไหมครับ รักษาโดยการกักตัวที่ห้อง วัดอ็อกซิเจนปลายนิ้ว ข้างซ้ายได้ 97 ข้างขวาได่ 95,neg
ไม่น่าเชื่อเลยว่าคนไทยเป็นโรคไข้หวัดใหญ่เยอะมาก ถึงแม้จะไม่รุนแรงก็ตาม ตอนโควิดระบาด ไม่ค่อยเห็นข่าวใครเป็นไข้หวัดใหญ่เลย แต่พอโควิดลด โรคไข้หวัดใหญ่กับระบาดเพิ่ม,neg
ต้องขอบอกก่อนนะครับว่าผมไม่ได้เป็นโควิดและไม่เคยติดผมตรวจตลอดนะครับไม่เคยขึ้น2ขีด แต่จุดที่ทำให้ผมไม่รับรสไม่รับกลิ่นคือ วันหนึ่งในช่วงหยุดเรียนไมเกรนผมขึ้นอย่างนักและหลังจากวันนั้น จมูกผมไม่ได้กลิ่นและปากไม่รับรส เป็นมาสักอาทิตย์กว่าล่ะ อยากทราบว่าเกิดจากอะไรครับมีโอกาสหายมั้ย,neg
คือผมเพิ่งผ่าตัดไปเมื่อสองเดือนก่อนที่โรงพยาบาลรัฐแห่งหนึ่ง ก่อนจะเข้าไปนอนที่เตียงห้องรวมพยาบาลก็บอกให้ไปตรวจโควิด พนักงานก็ให้ผมนั่งรถเข็นไปตรวจที่ห้องนึง เป็นครั้งแรกของผมที่ตรวจโควิด ก็รู้สึกว่าเขาแยงเข้าไปลึกเหมือนกัน แสบจมูก แล้วก็รอผลซักครู่ประมาณ,neg
ตามหัวข้อเลยค่ะ เราเป็นโควิดวันนี้เข้าวันที่3 แต่คนที่บ้านแทบไม่มีรีแอคชั่นอะไร สองวันแรกเราไข้สูงเค้าก็ให้กินยานอนพักในห้องปกติ แต่พอวันที่3เราหายจากไข้แต่ยังไออยู่ เค้าก็ใช้เราทำนู่นนี่ทั้งล้างจาน(แต่เราไม่ล้างค่ะ😂ได้กลิ่นอาหารแล้วเราจะอ้วก) แล้วก็ใช้,neg
เป็นคนตจว.มาเรียนในกท.แล้วติดโควิด ตอนนี้จะเริ่มเป็นคลัสเตอร์ของสาขาเราแล้วมั้ง5555 เลยสงสัยว่าเราติดโควิดแล้ว ยังใส่แมสลงไปซื้อของใช้ของกินตามปกติได้มั้ย หรือให้เพื่อนที่ยังไม่ติดซื้อมาให้,neg
"กีวีตรวจ ATK ขึ้น 2 ขีด ไม่ใช่เรื่องจริง เกิดจากผลบวกปลอม จากกรณีที่มีการเผยแพร่ภาพผลไม้ ""กีวี่"" พร้อมที่ตรวจโควิด",neg
โควิด,neg
IATA ประณามประเทศต่างๆ ที่ให้นักท่องเที่ยวจีนต้องตรวจโควิด ชี้สร้างผลเสียต่อภาคธุรกิจ สมาคมขนส่งทางอากาศระหว่างประเทศ หรือ IATA ได้ออกแถลงการณ์ประณามประเทศต่างๆ ที่ให้นักท่องเที่ยวจีนต้องตรวจโควิดก่อนเดินทาง ชี้มาตรการดังกล่าวสร้างผลเสียทั้งในเรื่องการ,neg
อยากสอบถามคนที่รู้อะค่ะ อาการเบื้องต้นของการเป็นโควิด ถ่ายเหลวเป็นอาการผลข้างเคียงรึเปล่าคะ แต่ไม่มีไข้หรืออาการอื่นๆ นอกจากท้องเสียหรือถ่ายเหลวอะค่ะ ใครรู้รบกวนบอกหน่อยนะคะ,neg
พอดีเพิ่งหายจากโควิดค่ะ เป็นครั้งแรก ฉีดวัคซีน 4 เข็มแต่ไม่ได้ฉีดเข็มกระตุ้นมาเป็นปีแล้ว อาการเลยค่อนข้างหนัก บวกกับที่เราไม่รู้ตัวว่าเป็นโควิดแล้วไปฉีดวัคซีนไข้หวัดใหญ่ 4 สายพันธุ์มาด้วย ไข้ขึ้นหนักมาก ปวดหัว หนาวสั่น ไอ นอนซมอยู่ 2 วัน แต่ตอนนั้นคิดว่า,neg
ช่วงนี้ข่าวโควิดเยอะมากๆข่าวคนตายที่บ้านจนเราจิตตก วิตกจริต ร้านป้าอาหารตามสั่ง เพราะเวลากินทุกคนถอดหน้ากาก ยังไม่เท่าไหร่ พอมีคนสั่งผัดกระเพรา ผัดพริกแกง ทุกคนในร้านที่ไม่ใส่หน้ากาก จามพร้อมกันทั้งร้าน จามคนละหลายทีมากๆ เสี่ยงแพร่เชื้อสุดๆ เรารีบเดินออกเลย ควรรณรงค์ งดสั่งข้าวผัดพริกแกง ในช่วงนี้,neg
